type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度,地址,市,行政區域
Feature,9476.0,法輪禪寺,Point,"121.57825338160998, 25.139090287408024",121.57825338161,25.139090287408024,台灣台北市士林區平菁街93巷二,台北市,士林區
Feature,245.0,法藏寺,Point,"121.51233, 25.13896",121.51233,25.13896,台灣台北市北投區法藏寺,台北市,北投區
Feature,1000390.0,知行路口,Point,"121.46717315405067, 25.12309106804189",121.4671731540507,25.12309106804189,台灣台北市北投區知行路口,台北市,北投區
Feature,737.0,社子公園,Point,"121.50702408199997, 25.09179634905597",121.50702408199994,25.09179634905597,台灣台北市士林區社中街262號,台北市,士林區
Feature,36107.0,社子公園,Point,"121.5072, 25.09164",121.5072,25.091639999999998,台灣台北市士林區社子公園,台北市,士林區
Feature,5987.0,社子市場,Point,"121.50907434358997, 25.087505587685015",121.50907434358996,25.087505587685012,台灣台北市士林區延平北路六段30號,台北市,士林區
Feature,738.0,社子市場,Point,"121.50871664780996, 25.08804639615597",121.50871664780995,25.088046396155967,台灣台北市士林區延平北路六段75號,台北市,士林區
Feature,5034.0,社子市場二,Point,"121.50759652373999, 25.08923506848802",121.50759652374,25.08923506848802,台灣台北市士林區延平北路六段149號,台北市,士林區
Feature,739.0,社子派出所,Point,"121.50561449073997, 25.08933251179197",121.50561449073996,25.08933251179197,台灣台北市士林區延平北路六段207號,台北市,士林區
Feature,5985.0,社子派出所,Point,"121.50642512897997, 25.089599472387004",121.50642512897996,25.089599472387004,台灣台北市士林區延平北路六段168號,台北市,士林區
Feature,5991.0,社子消防分隊,Point,"121.51122338161997, 25.079411749391",121.51122338161996,25.079411749391,台灣台北市士林區社子消防分隊,台北市,士林區
Feature,740.0,社子消防分隊,Point,"121.51099443187996, 25.07952197874302",121.51099443187996,25.07952197874302,台灣台北市士林區社子消防分隊,台北市,士林區
Feature,5983.0,社子國小,Point,"121.50251516070999, 25.08992173979598",121.50251516070999,25.08992173979598,台灣台北市士林區社子國小,台北市,士林區
Feature,741.0,社子國小,Point,"121.50281416930996, 25.08961",121.50281416930996,25.08961,台灣台北市士林區社子國小,台北市,士林區
Feature,670.0,社子國小二,Point,"121.50208239020998, 25.090017976876958",121.50208239020998,25.09001797687696,台灣台北市士林區台北市士林區永倫里,台北市,士林區
Feature,36105.0,社正路,Point,"121.50997691037996, 25.088936437172",121.50997691037995,25.088936437172,台灣台北市士林區社正路57號,台北市,士林區
Feature,742.0,社正路,Point,"121.50989545270996, 25.088834858292984",121.50989545270996,25.088834858292984,台灣台北市士林區社正路36號,台北市,士林區
Feature,743.0,社區發展協會,Point,"121.55987005885997, 25.109359714956014",121.55987005885996,25.10935971495601,台灣台北市士林區中社路一段32號,台北市,士林區
Feature,9416.0,社區發展協會,Point,"121.56005702579999, 25.10937",121.5600570258,25.109370000000002,台灣台北市士林區社區發展協會,台北市,士林區
Feature,5986.0,社園里,Point,"121.50798728835997, 25.08905627545097",121.50798728835994,25.089056275450968,台灣台北市士林區延平北路六段112號,台北市,士林區
Feature,5976.0,社新里,Point,"121.50455825032999, 25.089431456791974",121.50455825033,25.089431456791967,台灣台北市士林區延平北路六段226號,台北市,士林區
Feature,666.0,社新里,Point,"121.50440142824998, 25.089217854305964",121.50440142824999,25.089217854305964,台灣台北市士林區社新里,台北市,士林區
Feature,1382.0,空軍司令部,Point,"121.53996888809989, 25.079380108331005",121.53996888809988,25.079380108331,台灣台北市中山區北安路392號,台北市,中山區
Feature,9437.0,空軍司令部,Point,"121.53982980005546, 25.079597658432714",121.53982980005544,25.079597658432714,台灣台北市中山區北安路392號,台北市,中山區
Feature,2266.0,空軍總部,Point,"121.53789, 25.040593",121.53788999999999,25.040592999999998,台灣台北市大安區建國南路一段177號,台北市,大安區
Feature,1000944.0,空軍總部,Point,"121.53737893617996, 25.039916407747004",121.53737893617996,25.039916407747,台灣台北市大安區建國南路一段200號,台北市,大安區
Feature,20298.0,臥龍富陽街口,Point,"121.55724, 25.01861",121.55724,25.01861,台灣台北市大安區臥龍富陽街口,台北市,大安區
Feature,20297.0,臥龍富陽街口,Point,"121.557303, 25.01856",121.557303,25.01856,台灣台北市大安區臥龍富陽街口,台北市,大安區
Feature,6020.0,臥龍街,Point,"121.54750724799264, 25.02469021209796",121.54750724799266,25.02469021209796,台灣台北市大安區和平東路三段27號,台北市,大安區
Feature,2267.0,臥龍街,Point,"121.54763688951172, 25.024422619174622",121.54763688951172,25.024422619174622,台灣台北市大安區和平東路三段36號,台北市,大安區
Feature,2108.0,臥龍新村,Point,"121.56331377707784, 25.012629534414028",121.56331377707785,25.012629534414028,台灣台北市大安區臥龍新村,台北市,大安區
Feature,6016.0,臥龍新村,Point,"121.56353666022524, 25.012332799191782",121.56353666022524,25.012332799191785,台灣台北市大安區和平東路三段659號,台北市,大安區
Feature,9453.0,芝山公園,Point,"121.53414, 25.10144",121.53414,25.10144,台灣台北市士林區芝山公園,台北市,士林區
Feature,745.0,芝山公園,Point,"121.53452, 25.10132",121.53452,25.10132,台灣台北市士林區至誠路一段142號,台北市,士林區
Feature,746.0,芝山里,Point,"121.53377, 25.10966",121.53376999999999,25.10966,台灣台北市士林區德行東路233-3號,台北市,士林區
Feature,59004.0,芝山里,Point,"121.53373, 25.10972",121.53373,25.109720000000003,台灣台北市士林區德行東路233-3號,台北市,士林區
Feature,9454.0,芝山岩,Point,"121.5367, 25.10139",121.5367,25.10139,台灣台北市士林區至誠路一段26號,台北市,士林區
Feature,747.0,芝山岩,Point,"121.53652344046999, 25.10131199085399",121.53652344047,25.101311990853986,台灣台北市士林區芝山岩,台北市,士林區
Feature,1000289.0,芝山抽水站,Point,"121.52726257003727, 25.101330184871326",121.5272625700373,25.10133018487133,台灣台北市士林區至誠路二段114號,台北市,士林區
Feature,1000290.0,芝山抽水站,Point,"121.52736817968494, 25.10116500415962",121.52736817968494,25.101165004159622,台灣台北市士林區芝山抽水站,台北市,士林區
Feature,748.0,芝山國小,Point,"121.53673813491996, 25.110140264331953",121.53673813491994,25.11014026433195,台灣台北市士林區德行東路310號,台北市,士林區
Feature,50664.0,芝山國小,Point,"121.5370529073668, 25.11028733272366",121.53705290736679,25.11028733272366,台灣台北市士林區德行東路311號,台北市,士林區
Feature,1279.0,芝麻大廈,Point,"121.54381, 25.04921",121.54381000000001,25.049210000000002,台灣台北市中山區復興北路36號,台北市,中山區
Feature,749.0,芝蘭新村,Point,"121.53733228728646, 25.107363608923436",121.53733228728645,25.10736360892344,台灣台北市士林區芝蘭新村,台北市,士林區
Feature,1000616.0,芝蘭新村,Point,"121.53693273826114, 25.107154732969562",121.53693273826114,25.107154732969562,台灣台北市士林區仰德大道一段282號,台北市,士林區
Feature,5051.0,芬第社區,Point,"121.59604789946995, 25.05837028099698",121.59604789946995,25.058370280996982,台灣台北市南港區向陽路258巷92號,台北市,南港區
Feature,5052.0,芬第社區,Point,"121.59613008597996, 25.058553255954955",121.59613008597995,25.05855325595495,台灣台北市南港區芬第社區,台北市,南港區
Feature,1001320.0,花鐘,Point,"121.53960150793996, 25.15757445892697",121.53960150793995,25.15757445892697,台灣台北市北投區第一停車場(花鐘),台北市,北投區
Feature,4805.0,芳和國中,Point,"121.55055, 25.0181",121.55055,25.0181,台灣台北市大安區辛亥路三段157巷26號,台北市,大安區
Feature,20294.0,芳蘭山莊,Point,"121.54807, 25.01272",121.54807,25.01272,台灣台北市大安區基隆路三段155巷156號,台北市,大安區
Feature,2268.0,芳蘭路,Point,"121.5454460156721, 25.012952343396528",121.5454460156721,25.01295234339653,台灣台北市大安區芳蘭路,台北市,大安區
Feature,6709.0,芳蘭路,Point,"121.5454368773139, 25.0127259877725",121.5454368773139,25.012725987772498,台灣台北市大安區芳蘭路,台北市,大安區
Feature,20353.0,虎林街口,Point,"121.57575, 25.04838",121.57575,25.048379999999998,台灣台北市信義區虎林街口,台北市,信義區
Feature,50125.0,虎林街口,Point,"121.57575854232998, 25.04860971598898",121.57575854232998,25.04860971598898,台灣台北市信義區松隆路209號,台北市,信義區
Feature,6677.0,金山泰安街口,Point,"121.52920177793997, 25.040493655857",121.52920177793995,25.040493655857,台灣台北市中正區金山泰安街口,台北市,中正區
Feature,2339.0,金山泰安街口,Point,"121.52867703673436, 25.039789907344787",121.52867703673435,25.03978990734479,台灣台北市中正區金山泰安街口,台北市,中正區
Feature,6621.0,金山潮州街口,Point,"121.52634819509996, 25.028551179581005",121.52634819509994,25.028551179581005,台灣台北市大安區金山南路二段183號,台北市,大安區
Feature,2269.0,金山潮州街口,Point,"121.52608575673914, 25.028281347764167",121.52608575673914,25.02828134776417,台灣台北市大安區金山南路二段178號,台北市,大安區
Feature,751.0,金成土雞城,Point,"121.59708216930996, 25.132299107463968",121.59708216930996,25.13229910746397,台灣台北市士林區風櫃嘴,台北市,士林區
Feature,750.0,金成土雞城,Point,"121.59727528835995, 25.132337959985964",121.59727528835995,25.132337959985968,台灣台北市士林區風櫃嘴,台北市,士林區
Feature,1059.0,金城春曉,Point,"121.59848183795997, 25.078709380553022",121.59848183795995,25.078709380553022,台灣台北市內湖區康寧路一段324號,台北市,內湖區
Feature,8615.0,金城春曉,Point,"121.59872556679997, 25.07889127181896",121.59872556679994,25.07889127181896,台灣台北市內湖區康寧路一段267號,台北市,內湖區
Feature,1000864.0,金泰公園,Point,"121.56748156615996, 25.07803318427898",121.56748156615996,25.07803318427898,台灣台北市內湖區堤頂大道二段207號,台北市,內湖區
Feature,4761.0,金泰公園,Point,"121.56712, 25.07768",121.56711999999999,25.077679999999997,台灣台北市內湖區堤頂大道二段112號,台北市,內湖區
Feature,4812.0,金莊路,Point,"121.58782, 25.06402",121.58782,25.064020000000003,台灣台北市內湖區金莊路98號,台北市,內湖區
Feature,1000106.0,金湖路口,Point,"121.60467, 25.07354",121.60467,25.073539999999998,台灣台北市內湖區金湖路口,台北市,內湖區
Feature,1000105.0,金湖路口,Point,"121.60468, 25.0734",121.60468,25.0734,台灣台北市內湖區金湖路415號,台北市,內湖區
Feature,2276.0,金華大廈,Point,"121.52921, 25.02983",121.52921,25.02983,台灣台北市大安區金華街221號,台北市,大安區
Feature,6672.0,金華大廈,Point,"121.52907, 25.02982",121.52906999999999,25.02982,台灣台北市大安區金華大廈,台北市,大安區
Feature,6671.0,金華國中,Point,"121.53176396560998, 25.030206740380965",121.53176396560998,25.030206740380965,台灣台北市大安區金華街253號,台北市,大安區
Feature,2277.0,金華國中,Point,"121.53291, 25.03044",121.53291000000002,25.03044,台灣台北市大安區金華國中,台北市,大安區
Feature,1942.0,金華新生路口,Point,"121.53346, 25.03087",121.53346,25.03087,台灣台北市大安區金華新生路口,台北市,大安區
Feature,1943.0,金華新生路口,Point,"121.53384, 25.03048",121.53383999999998,25.030479999999997,台灣台北市大安區金華新生路口,台北市,大安區
Feature,3884.0,金德橋頭,Point,"121.61968615210996, 25.042614020888987",121.61968615210995,25.042614020888987,台灣台北市南港區合順街8巷3弄50號,台北市,南港區
Feature,3883.0,金德橋頭,Point,"121.61977655951996, 25.042710384147956",121.61977655951996,25.04271038414796,台灣台北市南港區金德橋頭,台北市,南港區
Feature,2278.0,金甌女中,Point,"121.52418584642777, 25.034934410817176",121.52418584642777,25.034934410817176,台灣台北市大安區金甌女中,台北市,大安區
Feature,1069.0,金龍寺,Point,"121.58645588954997, 25.08855421064201",121.58645588954997,25.088554210642013,台灣台北市內湖區金龍路236號,台北市,內湖區
Feature,1000737.0,金龍里,Point,"121.59638478300958, 25.084560119450074",121.59638478300958,25.084560119450074,台灣台北市內湖區成功路四段236號,台北市,內湖區
Feature,50449.0,金龍路口,Point,"121.59432390674996, 25.08460125085202",121.59432390674995,25.084601250852018,台灣台北市內湖區金龍路6號,台北市,內湖區
Feature,270.0,金龍路口,Point,"121.59438335218996, 25.084686155356",121.59438335218996,25.084686155356003,台灣台北市內湖區金龍路23號,台北市,內湖區
Feature,1068.0,金龍隧道口,Point,"121.58893160365997, 25.086334411722977",121.58893160365996,25.086334411722977,台灣台北市內湖區金龍隧道,台北市,內湖區
Feature,1064.0,金龍隧道口,Point,"121.58890807605997, 25.08649049034299",121.58890807605995,25.08649049034299,台灣台北市內湖區金龍路161號,台北市,內湖區
Feature,20419.0,金龍禪寺,Point,"121.58649, 25.09215",121.58649,25.09215,台灣台北市內湖區金龍禪寺,台北市,內湖區
Feature,1284.0,長安東路一段,Point,"121.52249364417999, 25.049575886453983",121.52249364417999,25.049575886453987,台灣台北市中山區長安東路一段,台北市,中山區
Feature,1285.0,長安東路二段,Point,"121.53340621096999, 25.04839",121.53340621097,25.048389999999998,台灣台北市中山區長安東路二段62號,台北市,中山區
Feature,1286.0,長安東路二段,Point,"121.53402443187997, 25.048538879137965",121.53402443187996,25.048538879137965,台灣台北市中山區長安東路二段67號5號,台北市,中山區
Feature,1000163.0,長安東路二段,Point,"121.53313401966997, 25.049559006998994",121.53313401966996,25.049559006998997,台灣台北市中山區松江路71號,台北市,中山區
Feature,1281.0,長安松江路口,Point,"121.53303320632983, 25.048236774626236",121.53303320632985,25.048236774626236,台灣台北市中山區長安松江路口,台北市,中山區
Feature,1280.0,長安松江路口,Point,"121.53289292738006, 25.04859752807201",121.53289292738006,25.048597528072015,台灣台北市中山區長安松江路口,台北市,中山區
Feature,1282.0,長安林森路口,Point,"121.52597344047997, 25.048710369060974",121.52597344047994,25.04871036906097,台灣台北市中山區長安東路一段30號,台北市,中山區
Feature,1000848.0,長安林森路口,Point,"121.52554337415997, 25.049022851959965",121.52554337415995,25.04902285195996,台灣台北市中山區長安東路一段43號,台北市,中山區
Feature,1000194.0,長安國小(吉林),Point,"121.53007, 25.049486",121.53007,25.049485999999998,台灣台北市中山區吉林路6號,台北市,中山區
Feature,1290.0,長安國小(吉林),Point,"121.52992927115996, 25.051341685306028",121.52992927115996,25.051341685306028,台灣台北市中山區吉林路26號,台北市,中山區
