type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度
Feature,356.0,捷運北投站(大興),Point,"121.50056143054995, 25.13044487436099",121.50056143054995, 25.13044487436099
Feature,357.0,捷運北投站(中央),Point,"121.50098160366997, 25.129935581855023",121.50098160366997, 25.129935581855023
Feature,358.0,捷運北投站(北投),Point,"121.49802, 25.13225",121.49802, 25.13225
Feature,359.0,捷運北投站(育仁),Point,"121.49871, 25.13261",121.49871, 25.13261
Feature,1000077.0,捷運北門站,Point,"121.51019677848817, 25.049529293696885",121.51019677848817, 25.049529293696885
Feature,50044.0,捷運北門站,Point,"121.51044552463321, 25.049330896030707",121.51044552463321, 25.049330896030707
Feature,2311.0,捷運古亭站(和平),Point,"121.52365875550362, 25.026833125159598",121.52365875550362, 25.026833125159598
Feature,6026.0,捷運古亭站(和平),Point,"121.52325708464997, 25.027130278521007",121.52325708464997, 25.027130278521007
Feature,3943.0,捷運古亭站(和平),Point,"121.5241511009094, 25.02705589197974",121.5241511009094, 25.02705589197974
Feature,2313.0,捷運古亭站(杭州),Point,"121.52193751289995, 25.028860652447953",121.52193751289995, 25.028860652447953
Feature,1994.0,捷運台大醫院站,Point,"121.51608516985074, 25.041888826874892",121.51608516985074, 25.041888826874892
Feature,1993.0,捷運台大醫院站,Point,"121.51631609223877, 25.041791498093893",121.51631609223877, 25.041791498093893
Feature,2029.0,捷運台北101/世貿站(市府),Point,"121.5636548666147, 25.03454799396071",121.5636548666147, 25.03454799396071
Feature,6927.0,捷運台北101/世貿站(信義),Point,"121.56449267200786, 25.032722232948043",121.56449267200786, 25.032722232948043
Feature,6928.0,捷運台北101/世貿站(信義),Point,"121.56458618837851, 25.0330306096272",121.56458618837851, 25.0330306096272
Feature,2149.0,捷運市政府站,Point,"121.56701586903435, 25.04126836877411",121.56701586903435, 25.04126836877411
Feature,2150.0,捷運市政府站,Point,"121.56535930070066, 25.04102857051718",121.56535930070066, 25.04102857051718
Feature,3916.0,捷運市政府站,Point,"121.56749138939973, 25.040936314088675",121.56749138939973, 25.040936314088675
Feature,1000393.0,捷運民權西路站,Point,"121.51889329873683, 25.062918755387066",121.51889329873683, 25.062918755387066
Feature,1000398.0,捷運民權西路站,Point,"121.5180308818462, 25.062881494014636",121.5180308818462, 25.062881494014636
Feature,2153.0,捷運永春站,Point,"121.57639526895629, 25.04076174071221",121.57639526895629, 25.04076174071221
Feature,3927.0,捷運永春站,Point,"121.57637021310448, 25.040975873105317",121.57637021310448, 25.040975873105317
Feature,1001371.0,捷運石牌站(西安),Point,"121.51500999140997, 25.11472899873399",121.51500999140997, 25.11472899873399
Feature,364.0,捷運石牌站(東華),Point,"121.51565651040157, 25.114920711905967",121.51565651040157, 25.114920711905967
Feature,6704.0,捷運行天宮站,Point,"121.53332431414995, 25.059643036727017",121.53332431414995, 25.059643036727017
Feature,6707.0,捷運行天宮站,Point,"121.53312962646586, 25.060427477276956",121.53312962646586, 25.060427477276956
Feature,4103.0,捷運行天宮站,Point,"121.53323084788997, 25.057594436304043",121.53323084788997, 25.057594436304043
Feature,1793.0,捷運西門站,Point,"121.50831655270555, 25.041792289570573",121.50831655270555, 25.041792289570573
Feature,4608.0,捷運西門站,Point,"121.507849293147, 25.04161475142327",121.507849293147, 25.04161475142327
Feature,1000079.0,捷運西門站,Point,"121.50822943187998, 25.042528384386024",121.50822943187998, 25.042528384386024
Feature,50040.0,捷運西門站,Point,"121.50818741409444, 25.04099809000871",121.50818741409444, 25.04099809000871
Feature,50041.0,捷運西門站,Point,"121.50746596546777, 25.042070144514298",121.50746596546777, 25.042070144514298
Feature,1000723.0,捷運西湖站,Point,"121.56591554710998, 25.08242469319197",121.56591554710998, 25.08242469319197
Feature,1000698.0,捷運西湖站,Point,"121.56590942692998, 25.082193365149017",121.56590942692998, 25.082193365149017
Feature,1000445.0,捷運辛亥站,Point,"121.55653181307622, 25.003739638010252",121.55653181307622, 25.003739638010252
Feature,2441.0,捷運辛亥站,Point,"121.55672387454099, 25.00446134386334",121.55672387454099, 25.00446134386334
Feature,1000451.0,捷運辛亥站一,Point,"121.55586888954997, 25.003074756861007",121.55586888954997, 25.003074756861007
Feature,367.0,捷運奇岩站,Point,"121.50071320733997, 25.126657100301003",121.50071320733997, 25.126657100301003
Feature,366.0,捷運奇岩站,Point,"121.49959935565272, 25.126003610510523",121.49959935565272, 25.126003610510523
Feature,20369.0,捷運奇岩站,Point,"121.50095, 25.1256",121.50095, 25.1256
Feature,20370.0,捷運奇岩站,Point,"121.50068, 25.12591",121.50068, 25.12591
Feature,2317.0,捷運忠孝復興站,Point,"121.54369577314996, 25.04116356307703",121.54369577314996, 25.04116356307703
Feature,2316.0,捷運忠孝復興站,Point,"121.54302590067834, 25.041509514717603",121.54302590067834, 25.041509514717603
Feature,3933.0,捷運忠孝復興站,Point,"121.54272169388837, 25.0417623321756",121.54272169388837, 25.0417623321756
Feature,6993.0,捷運忠孝復興站,Point,"121.54393755091996, 25.042335475702995",121.54393755091996, 25.042335475702995
Feature,1001229.0,捷運忠孝復興站,Point,"121.54390288953998, 25.04118626799702",121.54390288953998, 25.04118626799702
Feature,2318.0,捷運忠孝敦化站,Point,"121.55037495585995, 25.041391012662018",121.55037495585995, 25.041391012662018
Feature,372.0,捷運忠孝敦化站,Point,"121.55017886374999, 25.041633297885983",121.55017886374999, 25.041633297885983
Feature,2259.0,捷運忠孝敦化站,Point,"121.54917402331999, 25.04301270195398",121.54917402331999, 25.04301270195398
Feature,1000396.0,捷運忠孝新生站,Point,"121.53276531927014, 25.040285024465796",121.53276531927014, 25.040285024465796
Feature,2264.0,捷運忠孝新生站,Point,"121.5329727924497, 25.041965398138792",121.5329727924497, 25.041965398138792
Feature,3970.0,捷運忠義站,Point,"121.47332101607542, 25.131207057888666",121.47332101607542, 25.131207057888666
Feature,373.0,捷運忠義站,Point,"121.47294413123315, 25.131123970736773",121.47294413123315, 25.131123970736773
Feature,1697.0,捷運昆陽站,Point,"121.59285189565996, 25.050276261605028",121.59285189565996, 25.050276261605028
Feature,3919.0,捷運昆陽站,Point,"121.59375081597996, 25.05028654222297",121.59375081597996, 25.05028654222297
Feature,374.0,捷運明德站(西安),Point,"121.51880925083945, 25.10920871871876",121.51880925083945, 25.10920871871876
Feature,375.0,捷運明德站(東華),Point,"121.51912759921836, 25.109893215817323",121.51912759921836, 25.109893215817323
Feature,6940.0,捷運東門站,Point,"121.52699373247998, 25.03413415115597",121.52699373247998, 25.03413415115597
Feature,6939.0,捷運東門站,Point,"121.52760437008205, 25.03410521528428",121.52760437008205, 25.03410521528428
Feature,2280.0,捷運東門站(金山),Point,"121.52698531558786, 25.033057172674994",121.52698531558786, 25.033057172674994
Feature,6678.0,捷運東門站(金山),Point,"121.52727811517411, 25.033106617482506",121.52727811517411, 25.033106617482506
Feature,1073.0,捷運東湖站(南湖高中),Point,"121.61117865670113, 25.066941626651566",121.61117865670113, 25.066941626651566
Feature,1000209.0,捷運東湖站(南湖高中),Point,"121.61143640602248, 25.066816822031573",121.61143640602248, 25.066816822031573
Feature,6702.0,捷運松江南京站,Point,"121.53308907052576, 25.051704865109937",121.53308907052576, 25.051704865109937
Feature,16024.0,捷運松江南京站,Point,"121.53276692922911, 25.051963545394038",121.53276692922911, 25.051963545394038
Feature,16011.0,捷運松江南京站,Point,"121.53337589991276, 25.052005597582415",121.53337589991276, 25.052005597582415
Feature,1000806.0,捷運松江南京站,Point,"121.5329623556527, 25.05227483289775",121.5329623556527, 25.05227483289775
Feature,800.0,捷運芝山站(文林),Point,"121.52047360514277, 25.102263044078647",121.52047360514277, 25.102263044078647
Feature,1000388.0,捷運芝山站(文林),Point,"121.52080809606979, 25.102414434648413",121.52080809606979, 25.102414434648413
Feature,7262.0,捷運芝山站(福國),Point,"121.52401393502998, 25.101880185881985",121.52401393502998, 25.101880185881985
Feature,50667.0,捷運芝山站(福國),Point,"121.52407485151998, 25.10220572421695",121.52407485151998, 25.10220572421695
Feature,7263.0,捷運芝山站(福華),Point,"121.52240533497998, 25.104001855496985",121.52240533497998, 25.104001855496985
Feature,798.0,捷運芝山站(福華),Point,"121.52226089911998, 25.103942506207996",121.52226089911998, 25.103942506207996
Feature,1000347.0,捷運芝山站一,Point,"121.5223075088709, 25.100849729352557",121.5223075088709, 25.100849729352557
Feature,801.0,捷運芝山站一,Point,"121.52265704388529, 25.10079595244617",121.52265704388529, 25.10079595244617
Feature,6920.0,捷運信義安和站(安和),Point,"121.55260553868997, 25.03414060543802",121.55260553868997, 25.03414060543802
Feature,2287.0,捷運信義安和站(安和),Point,"121.55237883431998, 25.033979488589978",121.55237883431998, 25.033979488589978
Feature,2119.0,捷運信義安和站(信義),Point,"121.5514672471867, 25.03313807953155",121.5514672471867, 25.03313807953155
Feature,1000107.0,捷運信義安和站(信義),Point,"121.5527231232653, 25.033230216154685",121.5527231232653, 25.033230216154685
Feature,1340.0,捷運南京東路站,Point,"121.54381, 25.05352",121.54381, 25.05352
Feature,1000238.0,捷運南京東路站,Point,"121.54423156507579, 25.053512706628116",121.54423156507579, 25.053512706628116
Feature,20258.0,捷運南京東路站,Point,"121.54421638773941, 25.051436596314808",121.54421638773941, 25.051436596314808
Feature,1001114.0,捷運南港展覽館(南港路),Point,"121.61763198279998, 25.05488984308202",121.61763198279998, 25.05488984308202
Feature,1659.0,捷運南港展覽館站(南港路),Point,"121.61818, 25.05511",121.61818, 25.05511
Feature,1658.0,捷運南港展覽館站(經貿二路),Point,"121.61687502352406, 25.056383205150322",121.61687502352406, 25.056383205150322
Feature,4110.0,捷運南港展覽館站(經貿二路),Point,"121.61650153003012, 25.056566100899595",121.61650153003012, 25.056566100899595
Feature,1699.0,捷運南港站,Point,"121.6081094170731, 25.052370119154077",121.6081094170731, 25.052370119154077
Feature,50124.0,捷運南港站,Point,"121.6080708563567, 25.052118099592043",121.6080708563567, 25.052118099592043
Feature,4899.0,捷運南港軟體園區站,Point,"121.61557473106423, 25.060097677195643",121.61557473106423, 25.060097677195643
Feature,1700.0,捷運南港軟體園區站,Point,"121.61533606808885, 25.059792978330123",121.61533606808885, 25.059792978330123
Feature,1701.0,捷運後山埤站,Point,"121.58207196560997, 25.044572657098975",121.58207196560997, 25.044572657098975
Feature,3917.0,捷運後山埤站,Point,"121.58222230306997, 25.044452423662",121.58222230306997, 25.044452423662
Feature,2155.0,捷運後山埤站(永吉),Point,"121.58194522203836, 25.045234727809927",121.58194522203836, 25.045234727809927
Feature,1000316.0,捷運後山埤站(永吉),Point,"121.58180201548062, 25.045397010053197",121.58180201548062, 25.045397010053197
Feature,378.0,捷運後山埤站(玉成),Point,"121.58303178037447, 25.045207489805186",121.58303178037447, 25.045207489805186
Feature,2154.0,捷運後山埤站(玉成),Point,"121.58289800692404, 25.045100840069296",121.58289800692404, 25.045100840069296
Feature,2320.0,捷運科技大樓站,Point,"121.54357783927998, 25.025986188967995",121.54357783927998, 25.025986188967995
Feature,1000231.0,捷運科技大樓站,Point,"121.54332921593996, 25.026792268157994",121.54332921593996, 25.026792268157994
Feature,4890.0,捷運紅樹林站,Point,"121.4594, 25.15453",121.4594, 25.15453
Feature,50672.0,捷運動物園站,Point,"121.57933654735245, 24.998201452088594",121.57933654735245, 24.998201452088594
Feature,2442.0,捷運動物園站,Point,"121.57963058902097, 24.998535434778848",121.57963058902097, 24.998535434778848
Feature,382.0,捷運唭哩岸二(西安),Point,"121.50425237627856, 25.12091068812794",121.50425237627856, 25.12091068812794
Feature,384.0,捷運唭哩岸站一(西安),Point,"121.50720422179299, 25.120365436068003",121.50720422179299, 25.120365436068003
Feature,385.0,捷運唭哩岸站一(東華),Point,"121.50736, 25.12091",121.50736, 25.12091
Feature,387.0,捷運唭哩岸站二(東華),Point,"121.50522969399546, 25.12134712987471",121.50522969399546, 25.12134712987471
Feature,4162.0,捷運國父紀念館站,Point,"121.55786, 25.04206",121.55786, 25.04206
Feature,2321.0,捷運國父紀念館站,Point,"121.55766014836672, 25.043190948110443",121.55766014836672, 25.043190948110443
Feature,388.0,捷運國父紀念館站,Point,"121.55903257311482, 25.041146157317222",121.55903257311482, 25.041146157317222
Feature,389.0,捷運國父紀念館站,Point,"121.5585915578507, 25.041457736925118",121.5585915578507, 25.041457736925118
Feature,1996.0,捷運善導寺站,Point,"121.52269849400558, 25.045106645012346",121.52269849400558, 25.045106645012346
Feature,1998.0,捷運善導寺站,Point,"121.52275743320997, 25.045082513918974",121.52275743320997, 25.045082513918974
Feature,7605.0,捷運善導寺站,Point,"121.52354529083999, 25.04586571535297",121.52354529083999, 25.04586571535297
Feature,1997.0,捷運善導寺站,Point,"121.52247503732781, 25.044934591609213",121.52247503732781, 25.044934591609213
Feature,7604.0,捷運善導寺站,Point,"121.52367865889997, 25.045654384921985",121.52367865889997, 25.045654384921985
Feature,3965.0,捷運復興崗站,Point,"121.48494894972995, 25.13800913803699",121.48494894972995, 25.13800913803699
Feature,390.0,捷運復興崗站,Point,"121.48526380621998, 25.138268490175967",121.48526380621998, 25.138268490175967
Feature,2445.0,捷運景美站,Point,"121.54056379541498, 24.99279376619073",121.54056379541498, 24.99279376619073
Feature,3368.0,捷運景美站,Point,"121.54114, 24.99333",121.54114, 24.99333
Feature,1000548.0,捷運景美站,Point,"121.54073737809277, 24.99231884826903",121.54073737809277, 24.99231884826903
Feature,997.0,捷運港墘站(內湖高工),Point,"121.57494942274177, 25.07997429667913",121.57494942274177, 25.07997429667913
Feature,8527.0,捷運港墘站(內湖高工),Point,"121.57591177908998, 25.079844858649977",121.57591177908998, 25.079844858649977
Feature,20304.0,捷運象山站,Point,"121.57008740358204, 25.032906741420717",121.57008740358204, 25.032906741420717
Feature,20305.0,捷運象山站,Point,"121.56897711488756, 25.032634162381907",121.56897711488756, 25.032634162381907
Feature,1462.0,捷運圓山站(圓山公園),Point,"121.52025438161998, 25.069880167191016",121.52025438161998, 25.069880167191016
Feature,1001373.0,捷運圓山站(圓山公園),Point,"121.51997376685996, 25.069195651667005",121.51997376685996, 25.069195651667005
Feature,2322.0,捷運萬芳社區站,Point,"121.56807185883223, 24.99880542467859",121.56807185883223, 24.99880542467859
Feature,1001253.0,捷運萬芳社區站,Point,"121.56935, 24.99879",121.56935, 24.99879
Feature,2446.0,捷運萬芳社區站,Point,"121.56955571295997, 24.99858574809396",121.56955571295997, 24.99858574809396
Feature,1000769.0,捷運萬芳醫院站,Point,"121.55686298854678, 24.999650907421017",121.55686298854678, 24.999650907421017
Feature,2449.0,捷運萬芳醫院站,Point,"121.55784956768261, 24.99921472606733",121.55784956768261, 24.99921472606733
Feature,1000235.0,捷運萬隆站,Point,"121.53925758531997, 25.00138697296196",121.53925758531997, 25.00138697296196
Feature,2450.0,捷運萬隆站,Point,"121.53879510184997, 25.001862096584983",121.53879510184997, 25.001862096584983
